tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
120P16439,366,93.664,20.449,"{15,83,101,108,125}",34281,61488,488.381,617.354,"{24,163,247,530,3295}",13065,0.569,40.7568,-73.8736,Queens,Junction Blvd
120P16450,149,1.372,0.683,"{1,1,1,2,4}",59,25032,14.339,12.070,"{3,5,12,17,60}",,0.010,40.7138,-73.8326,Queens,Kew Forest Ln
120P16451,153,4.689,2.806,"{1,2,4,6,15}",694,25704,58.788,80.409,"{12,23,31,52,515}",,0.089,40.715,-73.8337,Queens,Kew Forest Ln
120P16452,153,4.899,2.707,"{1,3,5,7,11}",730,25704,32.170,41.584,"{6,14,19,30,310}",,0.054,40.7154,-73.8343,Queens,Kew Forest Ln
120P16493,364,2.192,1.281,"{1,1,2,3,6}",638,61152,5.597,4.306,"{1,3,4,7,40}",,0.014,40.7364,-73.9092,Queens,I-278 Frontage/Laurel Hill Blvd
120P16494,366,31.948,14.460,"{3,19,36,43,92}",11693,61488,104.467,214.711,"{14,32,48,86,1766}",51696,0.305,40.738,-73.9037,Queens,I-278 Frontage/Laurel Hill Blvd
120P16495,366,39.167,15.289,"{4,25,44,51,66}",14335,61488,48.760,83.064,"{9,24,31,47,1125}",6064,0.194,40.7393,-73.9004,Queens,I-278 Frontage/Laurel Hill Blvd
120P16496,366,39.549,14.342,"{4,27,44,50,76}",14475,61488,19.841,29.081,"{2,8,13,21,206}",6064,0.036,40.7395,-73.9,Queens,I-278 Frontage/Laurel Hill Blvd
120P16497,152,1.867,1.133,"{1,1,1,2,6}",211,25536,3.678,4.275,"{1,2,3,4,34}",,0.012,40.7395,-73.8998,Queens,I-278 Frontage/Laurel Hill Blvd
120P16498,153,7.600,3.890,"{1,4,8,11,20}",1140,25704,11.624,21.221,"{3,6,7,9,243}",,0.042,40.7397,-73.8988,Queens,I-278 Frontage/Laurel Hill Blvd
120P16499,366,7.742,4.011,"{1,4,8,10,20}",2795,61488,28.310,40.834,"{4,13,17,27,364}",6064,0.063,40.7398,-73.8982,Queens,I-278 Frontage/Laurel Hill Blvd
120P16586,365,7.050,3.170,"{1,5,7,9,18}",2559,61320,13.604,16.953,"{1,6,8,13,110}",8356,0.019,40.7024,-73.8174,Queens,Metropolitan Ave
120P16587,366,31.128,14.006,"{1,20,29,43,72}",11393,61488,160.039,257.890,"{11,48,70,139,1531}",8356,0.103,40.7036,-73.8224,Queens,Metropolitan Ave
120P16588,366,113.954,29.332,"{28,89,129,135,151}",41707,61488,488.104,806.644,"{45,227,291,416,6701}",14523,1.157,40.7086,-73.8394,Queens,Metropolitan Ave
120P16589,366,100.470,29.168,"{16,73,115,122,138}",36772,61488,452.812,714.169,"{47,186,252,390,5200}",15614,0.898,40.7118,-73.8596,Queens,Metropolitan Ave
120P16590,366,73.536,28.772,"{11,46,88,95,110}",26914,61488,195.081,370.783,"{39,84,111,166,3633}",16061,0.627,40.7133,-73.8716,Queens,Metropolitan Ave
120P16591,366,131.609,33.550,"{23,111,150,154,164}",48169,61488,578.903,898.141,"{101,303,377,513,8854}",18834,1.529,40.7127,-73.9006,Queens,Metropolitan Ave
120P16592,366,129.844,31.586,"{29,113,146,152,161}",47523,61488,387.199,570.736,"{55,193,251,360,4819}",19904,0.832,40.7135,-73.9151,Queens,Metropolitan Ave
120P16627,366,7.959,3.799,"{1,5,8,11,22}",2897,61488,25.734,37.227,"{3,8,12,24,219}",11967,0.027,40.6998,-73.8315,Queens,Myrtle Ave
120P16628,366,93.284,29.599,"{15,67,106,116,130}",34142,61488,523.688,869.789,"{75,228,303,457,7312}",11624,1.262,40.7026,-73.8552,Queens,Myrtle Ave
120P16629,366,61.175,20.540,"{8,45,69,76,97}",22390,61488,176.358,336.398,"{19,72,91,130,2472}",12660,0.427,40.7032,-73.8607,Queens,Myrtle Ave
120P16630,366,54.765,20.830,"{4,35,62,70,99}",20044,61488,144.127,242.534,"{17,56,78,131,1707}",15209,0.295,40.7029,-73.869,Queens,Myrtle Ave
120P16631,366,111.836,29.355,"{27,91,127,133,145}",40932,61488,547.950,871.357,"{100,257,327,461,6678}",15209,1.153,40.7011,-73.8908,Queens,Myrtle Ave
120P16632,366,104.817,25.982,"{25,90,116,124,137}",38363,61488,524.849,775.911,"{39,212,283,452,4692}",13618,0.810,40.7001,-73.9062,Queens,Myrtle Ave
