tmc,days_in_sample,daily_occ_mean,daily_occ_stddev,daily_occ_quartiles,epochs_with_data_yr,epochs_in_tmc_date_range,travel_time_mean_yr,travel_time_stddev_yr,travel_time_quartiles_yr,aadt,length,latitude,longitude,county,road
104N09968,366,88.000,33.877,"{16,52,104,114,131}",32208,61488,352.963,781.864,"{94,176,213,279,8100}",16658,1.398,44.5951,-75.1756,St Lawrence,US-11
104N09969,366,117.025,36.466,"{18,86,136,142,157}",42831,61488,1020.546,3193.067,"{433,634,701,815,53257}",12252,9.194,44.5974,-75.1475,St Lawrence,US-11
104N09970,366,56.459,23.568,"{5,30,67,74,93}",20664,61488,162.265,398.628,"{45,69,85,122,3673}",13398,0.634,44.6673,-74.996,St Lawrence,US-11
104N09971,366,91.500,32.283,"{11,62,106,115,142}",33489,61488,1748.074,4126.020,"{390,682,929,1560,52664}",9163,9.092,44.6724,-74.9869,St Lawrence,US-11
104N09972,366,27.331,12.224,"{2,16,31,36,53}",10003,61488,107.627,169.145,"{61,80,86,98,7382}",3895,1.274,44.7514,-74.851,St Lawrence,US-11
104N09973,366,30.557,13.705,"{3,17,33,41,64}",11184,61488,209.674,441.572,"{107,169,176,187,15933}",2479,2.751,44.7606,-74.8286,St Lawrence,US-11
104N09974,366,45.885,19.309,"{4,28,52,61,81}",16794,61488,379.498,630.555,"{239,320,334,354,30408}",2372,5.250,44.776,-74.7779,St Lawrence,US-11
104N09975,366,35.216,15.271,"{1,21,39,47,66}",12889,61488,253.705,503.597,"{143,197,212,233,17534}",1956,3.027,44.7761,-74.6729,St Lawrence,US-11
104N09976,366,1.553,0.841,"{1,1,1,2,5}",351,61488,2.860,2.107,"{2,2,2,2,12}",2042,0.029,44.7925,-74.6204,St Lawrence,US-11
104N10022,366,68.530,30.408,"{5,33,78,92,124}",25082,61488,1040.802,2664.799,"{558,730,780,899,68654}",2557,11.852,44.3035,-75.8025,St Lawrence,RT-37
104N10023,366,54.273,26.651,"{1,24,62,75,109}",19864,61488,865.999,1978.287,"{418,577,633,754,52251}",1873,9.021,44.4491,-75.6942,St Lawrence,RT-37
104N10024,366,83.650,33.030,"{11,48,98,110,137}",30616,61488,863.839,2349.345,"{481,621,664,728,54780}",4810,9.457,44.5784,-75.6412,St Lawrence,RT-37
104N10025,366,45.393,21.307,"{5,23,50,61,89}",16614,61488,209.172,487.453,"{91,125,142,180,10437}",7918,1.802,44.6789,-75.5195,St Lawrence,RT-37
104N10026,366,34.423,18.747,"{2,18,36,48,82}",12599,61488,70.376,133.021,"{34,48,54,67,3694}",10991,0.638,44.685,-75.486,St Lawrence,RT-37
104N10027,366,60.489,26.700,"{6,32,69,80,110}",22139,61488,288.061,696.944,"{108,163,196,248,11758}",11600,2.030,44.69,-75.4751,St Lawrence,RT-37
104N10028,366,30.470,15.036,"{2,15,34,42,69}",11152,61488,111.506,178.845,"{54,82,88,101,7441}",6675,1.285,44.713,-75.4497,St Lawrence,RT-37
104N10029,366,41.497,19.536,"{4,20,48,56,87}",15188,61488,309.218,453.419,"{200,250,260,276,23443}",5044,4.047,44.7252,-75.431,St Lawrence,RT-37
